smiles,proba
CN=[S+](C)([O-])c1ccc(Nc2ncc(C(F)(F)F)c(NC3CCCC3N(C)C)n2)cc1,0.5644625
Cc1nn(-c2ccccc2)nc1C(=O)NC1COc2cccc(-c3ccncc3)c2C1,0.15813085
O=C(c1ccccn1)C12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccc(Cl)c(Cl)c1)C2,0.4626027
Cc1cc(-n2cnnn2)cnc1CC(=O)N1CCN(CCc2ccc3c(c2C)COC3=O)CC1,0.28587708
CCN(CC)C(=O)c1ccc(C2=CC3(CCCNC3)Oc3ccccc32)cc1,0.7888389
Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1,0.032539774
CCc1cccc(NC(=O)N2CCc3nc(-c4cnccc4C#N)nc(-c4ccccc4C)c3C2)c1,0.7865429
Nc1nc2ccc(Cl)cc2n1CC(O)c1cccc(Cl)c1Cl,0.17177501
CCCCc1cc(OC2CCN(CCCCNS(=O)(=O)C(C)C)CC2)c2ncccc2c1,0.88070863
CC(C)C(CCCN(C)CCCc1nc2ccccc2[nH]1)(C(=O)O)c1ccc(Br)cc1,0.40439293
CCCC[N+](CCCC)(CCCC)CCCC,0.48253465
Nc1ccccc1NC(=O)C=Cc1ccc(C2CN(CCO)CC2C(=O)Nc2ccc(Cl)cc2)cc1,0.5864479
O=C(NCc1ccc(OC(F)(F)F)cc1)C1c2ccccc2C(=O)N1CCC1CCOCC1,0.839166
Clc1ccc(-n2ncc3c2CCCC3=CCN2CCOCC2)cc1Cl,0.89593166
O=C(c1ccccn1)C12CC3C=NN(c4ccc(F)cc4)C3C=C1CCN(S(=O)(=O)c1ccc(F)cc1)C2,0.54080373
O=C(c1ccc(F)cc1F)N1CCN(c2ccc(OCCCN3CCCCCC3)cc2)C(=O)C1,0.2522401
NC(=O)N1CCN(Cc2ccc3c(c2)Cc2c-3n[nH]c2-c2csc(C#CCOc3ccccc3)c2)CC1,0.6881483
C=CCN(CC=C)C(=O)C1(c2cccs2)CC1CN,0.12875609
O=C(O)C(Cc1ccc(F)cc1)N1CCC(CN2CCC(Oc3ccc(Cl)cc3Cl)CC2)CC1,0.21139976
Cc1nc(C)c(-c2nnc(SCCCN3CCC4CC4(c4ccc(C(F)(F)F)cc4)CC3)n2C)o1,0.9899192
Nc1ccc(-c2ccccc2F)cc1NC(=O)c1ccc(CN2CCC3(CCCN3)CC2)cc1,0.8600784
Cc1nsc(-c2nnc3n2CCN(C(=O)c2cc(F)c(F)c(F)c2)C3C)n1,0.040580485
CC(O)c1ccccc1S(=O)(=O)c1ccc(C=Cc2ccc(F)cc2)cc1,0.8341955
O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccccc1)c1ncc[nH]1,0.5897881
CC(=O)NCCc1ccccc1-c1onc(C2CNCCC2(O)c2ccc(F)c(F)c2)c1Br,0.38075086
CC1CCCN1CCc1cc2cc(-c3cnccn3)ccc2o1,0.7825916
CCC1(c2cccc(NS(C)(=O)=O)c2)C2CN(CCCC3(O)CCCCC3)CC21,0.8729874
Cc1ncoc1-c1nnc(SCCCN2CCC3(CCCc4ccc(Br)cc43)C2)n1C,0.98589516
CN1CC2CC1CN2c1ccc(-c2ccc3occc3c2)cn1,0.7612823
COc1ncc(-c2cccc3c2CC(NC(=O)c2ccc(OCC(F)(F)F)nc2)CO3)cc1F,0.17511988
COC(=O)c1ccc2[nH]c(NCCCNC(=O)c3cc(Cl)cc(Cl)c3)nc2c1,0.7551444
Cn1cnc(CC(=O)N2CCC(c3ccc(NC(=O)c4nc(C#N)c[nH]4)c(C4=CCCCC4)c3)CC2)c1,0.29747173
Cc1nnc(Sc2nc3cc(Cl)c(Cl)cc3nc2C(F)(F)F)s1,0.05546433
NC1CCCN(c2c(C=C3SC(=O)NC3=O)cccc2-c2ccncc2)C1,0.14444266
c1cncc(-c2ccccc2CC(c2cccnc2)c2cccnc2)c1,0.14150938
Cc1ccc(OCCCc2cccc(CCCOc3ccc(C)cc3)[n+]2C)cc1,0.9049803
Clc1ccc(-c2c[nH]c(C3Cc4c([nH]c5ccccc45)C(C4CCOCC4)N3)n2)cc1,0.9862229
CC(C)(O)c1cc(C(F)(F)F)cc(S(=O)(=O)N2CCN(C(=O)C3CC3c3ccc(C(F)(F)F)cc3)CC2)c1,0.9758977
O=C1C(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCN1C1(c2ccccc2)CCC(N2CCC3(CCOC3)CC2)CC1,0.9945674
COc1ccc2nccc(C(O)CCC3CCN(CCSc4cccs4)CC3C(=O)O)c2c1,0.5268837
O=C(Nc1ccc(Cl)cn1)C(CN1CC(O)C1)Oc1ncnc2c1cnn2-c1ncccc1Cl,0.1251919
CC1Cc2c([nH]c3ccc(F)cc23)C2(N1)C(=O)Nc1ccc(Cl)cc12,0.22999014
O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)C1=CC(=O)c2ccc(Cl)cc2C1,0.8730857
O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCn2cccc2C1c1ccccc1,0.93934274
O=C(Nc1ccc(F)cn1)C(CN1CC(O)C1)Oc1ncnc2c1cnn2-c1ccccc1Cl,0.17514972
Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6ncoc6cc5CC4)n3C)cccc2n1,0.8204412
COc1cccc(N2CCN(CCCCCCN3CCN(c4cccc(OC)c4)CC3)CC2)c1,0.3483761
Fc1ccc2c(C3NCCCC3F)c(-c3ccccc3)[nH]c2c1,0.9392253
CC(=O)C1=NN2c3cc(Cl)ccc3OCC2C1(CCCN1CCOCC1)c1ccccc1,0.9426396
C(#Cc1cc(-c2n[nH]c3c2Cc2cc(-n4cccn4)ccc2-3)cs1)COc1ccccc1,0.22278795
c1ccc(-c2c[nH]c(C3Cc4c([nH]c5ccccc45)C(C4CCNCC4)N3)n2)cc1,0.9654984
Cc1ncccc1-c1nnc(SCCCN2CCc3ccc4oc(C(F)(F)F)nc4c3CC2)n1C,0.97455215
CCOC(=O)c1c(OC)cnc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc12,0.96644855
COc1ccc(CC(=O)N2CCC3(CC2)CN(C2CCc4cc(-c5cc(C)ncn5)ccc42)C3)c(C(N)=O)c1,0.041822236
CC1CN(C(=O)C2CN(c3cccnn3)CC2c2ccc(F)cc2F)CC(C)C1(O)c1ccccc1,0.56428105
CC(C)c1nn(-c2c(Cl)cccc2Cl)c2[nH]c(Cc3ccc(OCCO)cc3)nc(=O)c12,0.31311586
O=C(NCC1OC(=O)N2c3ccc(N4CCOCC4=O)cc3OCC12)c1ccc(Cl)s1,0.106165014
CC(C)C1(C(=O)N2CCN(c3cc(C(F)(F)F)ccn3)CC2)CCC(N2CCC3COCCC32)C1,0.81237376
COCC1CCCN1S(=O)(=O)c1ccc(-c2ccc(CCN3CCCC3C)cc2)cc1,0.8704239
CCCCCCCN1CCC(C(=O)c2ccccc2)CC1,0.9328965
COc1ccc(CN2CCC(NC(=O)C3=CC(=O)c4ccc(F)cc4C3)CC2)cc1F,0.23886795
COc1ccc(CCN2CCN(CCCc3ccccc3)CC2)cc1OC,0.8434023
[O-][n+]1cccc(CC(c2ccc(OC(F)F)c(OC3CC3)c2)c2cnc(C(O)(C(F)(F)F)C(F)(F)F)s2)c1,0.042998973
COC1COCCC1NC1CC2CC(F)CC2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,0.037136775
CNC(=O)N1CC2CC(NC3CCOCC3OC)CC2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,0.009322414
CC(C(O)c1ccc2c(c1)COC(=O)N2)N1CCC(O)(c2ccc(F)cc2)CC1,0.18973112
O=C(CN1C(=O)C2(CCCCC2)OC1c1cc(F)cc(F)c1)Nc1ccc2c(c1)CC1(C2)C(=O)Nc2ncccc21,0.10039446
CC(C)n1c(-c2ccc(OCCCN3CCCCC3)cc2)nc2ccccc2c1=O,0.9576172
CN1C(=O)C=CC2(C)C3CCC4(C)C(O)C(=Cc5cccc(F)c5)CC4C3CCC12,0.65631574
CC(OC1CCNC(=O)CC1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0.90778303
CC1(c2cc(CNC3CC3)c(F)cc2F)CCSC(N)=N1,0.1185356
Fc1ccc(CN(C2CCOCC2)C2CCNC2)c(F)c1F,0.28761378
Cc1cccc(N2CC3(CCC(c4nc5ccc(OC(F)(F)F)cc5[nH]4)CC3)OC2=O)n1,0.7884217
CC(C1=C(CCN(C)C)Cc2cc(F)ccc21)c1nccs1,0.5292084
CN1C2CCC1C(C(=O)O)C(OC(=O)c1ccccc1)C2,0.012509181
COc1cnc2ncc(=O)n(CCN3CCC(NCc4cnc(C)c(C#N)c4)CC3)c2c1,0.17910935
CCN(CCO)Cc1csc(-c2cn(CC3CCOCC3)c3c(Cl)cccc23)n1,0.9821551
Cc1cccc(-c2nn(C(=S)Nc3ccccc3)cc2-c2ccnc3ccccc23)n1,0.1427154
CC(c1ccc(OC(F)F)cc1)N1CCC(CCC(N)=O)(c2ccc(F)cc2)OC1=O,0.51737833
CCC(O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,0.20802863
O=C(O)c1ccc(N2N=C(F)CC2c2ccc(-c3ccc4[nH]c(=O)oc4c3)cc2)cc1,0.0763766
CC1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2cccnc12,0.021754574
Cn1cc(C2(c3cncc(C(=O)O)c3)NC(c3nc(-c4ccc(F)cc4)c[nH]3)Cc3c2[nH]c2ccccc32)cn1,0.58449984
Cc1cc(=O)n2nc(N3CCC(c4cc(F)c(F)cc4F)C(N)C3)ccc2n1,0.26416466
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(Cl)cc3F)C2)n1C,0.9869713
CC(C)CN(C(=O)c1ccccc1C(C)C)C1CCNC1,0.25018072
Cc1ccc(OCC(O)C(C)NC(C)C)c2c1CCC2,0.35633874
FC(F)(F)Oc1cccc(-c2ncccc2CC(c2cccnc2)c2cccnc2)c1,0.2921471
CC(=O)NC1CCN(CCc2ccc(Oc3nc4ccccc4s3)cc2)CC1,0.57802355
CCN=C(NS(=O)(=O)c1cccc(Cl)c1)N1CC2(C=N1)CCNCC2,0.11707815
CC(NC1CCCc2c1[nH]c1ccc(Br)cc21)c1ccccc1,0.76878256
O=C(c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)cc1Cl)N1CCCC1,0.9656217
Cn1c(CCCCN2CC3CC3(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccc(Cl)cc1Cl,0.9953531
CN1CC2CC1CN2c1ccc(-c2ccc3n[nH]cc3c2)cn1,0.16363569
CC1(C)CN2C(CSC(=NC3CCCCC3)NC3CCCCC3)=CSC2=N1,0.5073461
CN1CCN(CCCN(C(=O)Nc2ccc(F)c(C(F)(F)F)c2)C2CC(c3ccc4c(c3)C(N)NO4)C3CC32)CC1,0.8866363
CCOC(=O)c1c(C(C#N)=CN)c2ccc(Cl)c(Cl)c2n1C,0.08707927
COc1cc(N2C(=O)N(Cc3c(F)cc(F)cc3F)c3ncccc3S2(=O)=O)cnc1OC,0.012871894
OCC1CCC(Nc2ccn3ncc(-c4cccc(Cl)c4)c3n2)CC1,0.30916956
c1ccc(-n2ncc3c2CCCC3CCN2Cc3ccccc3C2)cc1,0.9726146
COc1ccc(C#N)cc1-c1ccnc(Nc2ccc(N3CCOCC3)c(OC)c2)c1,0.5237959
COc1ccc(-c2csc(NC(=O)C3CCCCN3S(=O)(=O)c3ccc(C)cc3)n2)cc1,0.12996387
O=C(Nc1c[nH]c2ncc(-c3ccccc3F)cc12)c1cnn2ccc(NCC3CCNCC3F)nc12,0.39261597
CNc1cc(Nc2cnc(C#N)c(OC(C)CN(C)C)n2)ncc1C(F)(F)F,0.5172395
O=C(O)C1CC2(c3ccc(F)cc3)NC1CCC2NCc1cc(OC(F)(F)F)ccc1OC1CC1,0.3287235
CCCOc1sc(C(=O)N2CCC(c3cccc(CN)c3)CC2)c(C)c1Br,0.9015237
O=C(NCc1ccc(F)cc1)N(c1ccc(Br)cc1)C1CCN(C2CCCC2)CC1,0.8692213
CC1CCCN1CCc1ccc2nc(-c3ccc4nccnc4c3)ccc2c1,0.53431696
O=C(O)C(c1ccccc1)N1CCCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)C1,0.18470389
O=S(=O)(NCC1CC2(c3ccc(F)cc3)NC1CCC2NCc1cc(OC(F)(F)F)ccc1OC1CC1)c1ccccc1,0.9207367
Cn1cc(-c2cnn3c(N)c(Br)c(C4CCCNC4)nc23)cn1,0.31961352
CC1CN(c2nnc(C(F)(F)F)o2)CCN1c1ncc(OCc2ccc(CS(C)(=O)=O)cc2F)cn1,0.27569214
CCc1cc(CN2CC(N)C(C(=O)N3CCCC3C#N)C2)cc(CC)c1C#N,0.26976103
C=CCC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(P(=O)(c4ccccc4)c4ccccc4)cc3)CC21C,0.13070112
Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccccc2)C3C)n1,0.06183823
CNC(=O)C(C)Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,0.37292594
COc1cc(F)c(F)c(Nc2ccc(I)cc2F)c1NS(=O)(=O)C1(CC(O)CO)CC1,0.12483971
FC(F)(F)c1ccc(-c2c[nH]c(C3Cc4c([nH]c5ccccc45)C(C4CCOCC4)N3)n2)cc1,0.98155135
C[N+]1(CC2CC2)CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,0.036379877
CCCCN(CC)CC#CCOCc1ccc(Cl)cc1,0.95917976
O=C(Nc1ccccc1)Nc1ccc(-c2ccc(C(=O)C3CCCC3C(=O)O)cc2)cc1,0.06589402
N#Cc1cnc(Nc2cc(N3CCCNCC3)ncn2)s1,0.70197237
COc1ccc(CC(=O)NCc2ccccc2-c2ccccc2C(=O)NCc2ccc(F)cc2F)cc1,0.7683173
Cc1cc(-c2cc(OC(F)(F)F)ccc2Cl)cc(C)c1OCCCC(=O)O,0.09038048
COC(=O)C1=CCCN(C)C1,0.03484987
O=C1N(CCN2CCCc3sccc3C2)CCN1c1cccc(Cl)c1,0.96718204
O=C(Nc1cc(Cl)ccc1Cl)NS(=O)(=O)c1ccc(OCCCN2CCCCC2)cc1,0.06996306
NC1=NC2(CO1)c1cc(-c3cccnc3F)ccc1Oc1c2cc(-c2ccccc2)nc1F,0.17698334
CC1(C)CCC(NC(=O)c2cc3c(Cl)cc(Cl)cc3[nH]2)CC1,0.32089752
O=c1n(Cc2ccc(Cl)cc2)c2sc3c(c2c2ncnn12)CCN(Cc1ccccc1)C3,0.95039636
Cc1cc(C2CC3CSC(N)=NC3(c3ccc(F)cc3F)CO2)on1,0.32963744
CCCC1NC(C)C2C(=O)N=C(c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)NN12,0.107257836
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCO)cc23)c1,0.094663806
CNCCC(Oc1cc(Cl)ccc1C#N)c1ccccc1,0.97116214
CCOCCn1c(C2CCCN(C3CCCCC3)C2)nc2ccccc21,0.94240946
CN(CCN1CCN(c2ccc3c(c2)OCO3)C1=O)CC12CCC(CC1)C2(C)C,0.96009135
COc1nccnc1C(C)C1=C(CCN(C)C)Cc2cc(C)ccc21,0.86525023
O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccccc1)c1ccccc1,0.90126103
Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(N2CCC3(CCNC3=O)CC2)nc1,0.8569978
COc1ccc2nccc(C(O)CCC3CCN(C4CC(c5cc(F)ccc5F)C4)CC3C(=O)O)c2c1,0.1680661
CCOc1nc(C(=O)Nc2ccc[n+](C)c2)cc(N)c1C#N,0.085350476
CCCN(C(=O)c1ccccc1C(C)C)C1CCNC1,0.16759753
O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccncc1)c1ccc(Cl)cc1,0.9005355
COc1nn(C2CCN(C(C)=O)CC2)cc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,0.54201776
O=C(C=Cc1ccc2c(c1)CN(C(=O)c1cccc(C(F)(F)F)c1)C2)NO,0.08636689
COc1cccc2[nH]c(-c3nc(NC4CCOCC4N)cnc3C(N)=O)cc12,0.07862801
CC(C)Cc1cc(CNS(=O)(=O)c2cccc(F)c2)nn1-c1ccccc1,0.76873726
CC1=C(c2ccc(OCCCN3CCCC3)cc2)Oc2ccccc2S1,0.9299479
CCc1c(C2CCN(CCCSc3ccc(F)cc3)CC2)c2ccc(F)cc2n1CC(=O)O,0.50310117
NC(=O)N1CCC(CC(=O)N2CCC(C3c4ncc(Br)cc4CCc4cc(Cl)cc(Br)c43)CC2)CC1,0.9154901
Cc1c(C(O)CN2CCC3(CC2)CCN(c2ccc(=O)n(C)n2)CC3)ccc2c1COC2=O,0.7786004
CCC(CC)Nc1cc(C(F)(F)F)cc(COCC2(c3ccc(F)cc3)CCN(C)CC2)n1,0.8102742
Fc1ccccc1-c1c[nH]c(C2Cc3c([nH]c4ccccc34)C(C3CCOCC3)N2)n1,0.98572737
COC(=O)c1ccc(Sc2ccc(NC(=O)c3ccc(C(=N)N(C)C)cc3)c(C(=O)Nc3ccc(Cl)cn3)c2)cc1,0.98285943
COc1ccc(C(C)NC2CCC(C(=O)N3CCC(c4ccccc4)(c4nnc(C)s4)CC3)C(C)(C)C2)cc1,0.5093359
CCCCc1cc(OC2CCN(CCCS(=O)(=O)CC)CC2)c2ncccc2c1,0.96140647
COC(=O)N(NC(=O)c1c(CN2CCN(C3CCCCC3)CC2)c(-c2ccccc2)nc2ccccc12)c1ccccc1,0.9971904
CNCCC(c1ccccc1)c1c[nH]c2ccccc12,0.74606085
COc1ccc2ncc(F)c(C(O)CCC3CCN(CCSc4cccs4)CC3C(=O)O)c2c1,0.57506895
COC(=O)c1ccccc1-c1ccc(CN2CCC(COC(=O)c3c4n(c5ccccc35)CCCO4)CC2)cc1,0.9570627
CCOC(=O)N1CCC(CN2CCC3(CC2)CN(C(=O)NC)c2ncccc23)CC1,0.46457955
CCOC(=O)N1CCC(O)(CN2CCC(N3C(=O)Cc4ccccc43)C2)CC1,0.20034114
CC(=N)N1CCC(Oc2ccc(N(Cc3ccc4ccc(C(=N)N)cc4c3)S(C)(=O)=O)cc2)CC1,0.8797177
CC(c1ccc(-c2cccc(-c3nn[nH]n3)c2)cc1)C(N)C(=O)N1CCC(F)C1,0.15477273
CS(=O)(=O)NCC1CC2(c3ccc(F)cc3)NC1CCC2NCc1cc(OC(F)(F)F)ccc1OC1CC1,0.94140714
COCCCc1ccc(F)c2c(CN(C(=O)C3CNCCC3(O)c3ccc(F)c(F)c3)C3CC3)c[nH]c12,0.97548455
Cn1ccc(NC(=O)c2cc(Oc3ccc(C(=O)N4CCC4)cc3)cc(OC3CCOC3)c2)n1,0.07312247
Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2cccc(F)c2)CCN(C(=O)c2c(Cl)ccc(S(N)(=O)=O)c2Cl)CC1,0.24162397
O=C(N1CCc2ncc(C(F)(F)F)cc2C1)C12CCCC1CC(NC1CCOCC1)C2,0.09809606
CNCCCN1c2ccccc2CCc2ccccc21,0.8393324
Cc1nc2ccc(-n3ncc(C(=O)c4cc5cc(CN6CCOCC6)ccc5[nH]4)c3N)cc2[nH]1,0.2380259
Cc1nc2ccc(F)cc2n1C1CC2CCC(C1)N2CCC(NC(=O)c1ccc([S+](C)[O-])cc1)c1ccc(F)cc1,0.3803976
O=C(NC1CCN(Cc2ccc3c(c2)OC(F)(F)O3)CC1)C1=CC(=O)c2ccc(F)cc2C1,0.7513742
Cc1ccc(C2CC=CCNC2)cc1Cl,0.15468521
Clc1ccc(CN(C2CC2)C2CNC2)cc1Cl,0.7156948
CN(C(=O)Cc1ccc(S(C)(=O)=O)cc1F)C1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,0.95449597
COc1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CC2,0.26910087
N#Cc1ccc(OCCCN2CC3CN(CCCNS(=O)(=O)Cc4ccccc4)CC(C2)O3)cc1,0.19340256
CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,0.1516818
COc1ccc(-c2ccc3c(N4CCOCC4C)nc(N4CCC(O)C4)nc3n2)cc1CO,0.19003764
COCCOCC#Cc1cc(-c2n[nH]c3c2Cc2cc(Cn4cncn4)ccc2-3)cs1,0.22961506
Cc1nc2cc(F)ccc2c(=O)n1-c1ccc(OC2CCN(C3CCC3)CC2)cc1,0.51147324
O=C(NS(=O)(=O)c1ccccc1)C1CC2(c3ccc(F)cc3)NC1CCC2NCc1cc(OC(F)(F)F)ccc1OC1CC1,0.8416317
COc1ccc(CCN2C(=O)N(NS(C)(=O)=O)CC2c2ccc(C3CC3)cc2)cc1,0.29504785
COCCOc1cc2ncc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCOCC1,0.087353565
CN1CCN(Cc2ccc3c(c2)Cc2c-3n[nH]c2-c2csc(C#CCCc3ccccc3)c2)CC1,0.9745102
CC(C)(C)c1ccc(C(=O)NCC2CCN(C(=O)CCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc1,0.8826511
COc1cccc(C(=O)N2CCn3c(-c4nc(C)ns4)nnc3C2C)c1,0.09339609
O=C(NCc1cccnc1OCC(F)(F)F)c1cncc(-c2ccc(Cl)cc2)c1,0.21866867
Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,0.12797177
COc1c(N2CCC(C(C)NCCC#N)C2)ccc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.034789633
CCc1nc(N2CCC(CCNS(N)(=O)=O)CC2)c2cc(OC)c(OC)cc2n1,0.69172055
COc1ccc2c(c1)c(C1=C(c3c[nH]c4ccccc34)C(=O)NC1=O)cn2CCCN(C)C,0.7514358
C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1,0.22639704
CCN=C(c1ccc(OC)c(OC)c1)N1CCCc2cc(C3=NNC(=O)SC3C)ccc21,0.87397176
O=C(CCc1ccccc1)c1cc(F)ccc1OCC(O)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,0.93944806
N#CC1(NC(=O)C2CCCCC2C(=O)N2CCN(c3nc4c(s3)COCC4)CC2)CC1,0.06733155
Cc1ccnc2c3c(nn12)CN(C1COC(c2cc(F)ccc2F)C(N)C1)C3,0.34733963
CN1Cc2cncn2Cc2ccc(C#N)c(c2)Oc2ccc3cccc(c3c2)N2CCC1C2=O,0.9122396
Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(C(C)(C)C)oc6c(C)c5CC4)n3C)cccc2n1,0.94869757
COc1ccc(C(C)NC2CCC(C(=O)C3CCC(c4ccccc4)(N(C)C(C)=O)CC3)C(C)(C)C2)cc1,0.15295595
NC1=NC2(CO1)c1cc(-c3cccnc3F)ccc1Oc1c2cc(N2CCC(F)C2)nc1F,0.28337124
N#Cc1ccc2cc1Oc1ccc3cccc(c3c1)N1CCC(NC(=O)Cc3cncn3C2)C1=O,0.5217885
CN1CCN(CCCc2cc(-c3cccc(C(F)(F)F)c3)nc(C#N)n2)CC1,0.96239597
COc1cc(-c2nc3n(n2)CCCC3c2ccccc2C(F)(F)F)ccc1-n1cnc(C)c1,0.81749374
Cc1nc2c(s1)CCC2C(=O)Nc1ccc(CC2CCC(C(O)c3cccnc3)N2)cc1,0.21993099
O=C(O)CN(C1(c2ccc(-c3ccccc3OC(F)(F)F)cc2)CCC1)S(=O)(=O)c1ccc(OC(F)F)cc1,0.1755688
N#Cc1cnc(C(=O)Nc2ccc(C3CCN(CCN4CCOCC4)CC3)cc2C2=CCCCC2)[nH]1,0.15936969
CCON=C(c1ccc(CN2CCC3(CC2)OCc2cc(F)ncc23)cc1)c1ccc(F)c(F)c1,0.9171483
CCC(=O)NC1CCC(CN(C)c2ccc(N3C(=O)Cc4cc(OC)c(OC(C)CC)cc4C3c3ccc(Cl)cc3)cc2)CC1,0.8721711
CS(=O)(=O)Nc1ccc(-c2ccc3[nH]nc(-c4cncc(OC5CNCCC56CC6)n4)c3c2)c(F)c1,0.29977807
CC(C)N1CCN(C(=O)c2ccc(CN3CCCCC3)cc2)CC1,0.10906988
O=C(OCC1CCN(CC2CCC(C(=O)O)C2)CC1)c1c2n(c3ccccc13)CCCO2,0.20531495
Nc1ncnc2c1c(-c1cccc(OCC34CCC(CC3)O4)c1)cn2C1CC(CN2CCC2)C1,0.7062108
O=C(NOCCO)c1ccc2cncn2c1Nc1ccc(I)cc1F,0.13248101
CN(C)c1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc2cc1F,0.9777769
COc1ccccc1CC(c1ccccc1F)N1CCNCC1,0.6892904
CC(=O)NC(CS)C(=O)O,0.00077886233
CN(Cc1nc2ccccc2c(=O)[nH]1)Cc1nnc(-c2ccccc2)o1,0.18453221
Cn1c(CCCCN2CC3CC3(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccccc1,0.9840464
COC1CC(OC2C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3O)C2C)OC(C)C1O,0.00045042014
CN1C(=O)NC(=O)C12Cc1ccc(NC(=O)CN3C(=O)C(C)(CC(F)(F)F)OC3c3cccc(Cl)c3)cc1C2,0.08140604
Cc1nc(C(N)=O)ccc1-c1nnc(SCCCN2CCC3(CC3c3ccc(C(F)(F)F)cc3)C2)n1C,0.9157115
COCCCc1cccc2cccc(CN(C(=O)C3CNCCC34OCc3cc(F)c(F)cc34)C3CC3)c12,0.4617707
CN1CCN(c2ncc3cc(-c4ccccc4)c(-c4ccc(CN5CCC(c6nc(-c7ncccn7)n[nH]6)CC5)cc4)nc3n2)CC1,0.62464905
O=C(NC1CCCCC1O)c1cc(CN2CCN(c3cc4ccccc4cn3)CC2)c2ccccn2c1=O,0.24918933
COc1ccc2c3n(c(=NC(=O)c4cccnc4)nc2c1OC)CCN3,0.10431997
N=C(Nc1ccc2c(c1)CCCN2CCCNCCO)c1cccs1,0.21164437
CN1CCN(Cc2ccc3c(c2)Cc2c-3n[nH]c2-c2csc(C#CCNC(=O)Oc3ccccc3)c2)CC1,0.8589989
O=C(NCc1nc2ccccc2[nH]1)NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,0.74929756
Cn1c(SCCCN2CC3CCN(c4cccc(OC(F)(F)F)c4)C3C2)nnc1-c1cnccn1,0.98902494
COc1ccc(-c2cc(-c3ccc(S(=O)(=O)NC4CC4)cc3)cnc2N)cn1,0.35672072
CNC(=O)CSc1ccc(NC(=O)c2ccc(C3=NCCN3C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,0.3956917
CCCCc1cc(OC2CCN(CCCCNS(=O)(=O)CC)CC2)c2ncccc2c1,0.8883021
COc1ccncc1-c1[nH]c2ccccc2c1CCNCc1ccc(C=CC(=O)NO)cc1,0.43597904
O=C1OC2(CCC(c3nc4ccc(OC(F)(F)F)cc4[nH]3)CC2)CN1c1ccccn1,0.70821404
CCNC1CCCC(c2c[nH]c3ccc(NC(=N)c4cccs4)cc23)C1,0.11970579
